fecha,hora,distrito,precio_base,precio_distrito,tipo_tarifa,precio_mercado,margen_distrito,fuente
2025-11-04,22,Arganzuela,0.1374,0.1778,punta,0.1374,0.0404,omie
2025-11-04,23,Arganzuela,0.0996,0.0739,valle,0.0996,-0.0257,omie
2025-11-04,0,Retiro,0.0614,0.0394,valle,0.0614,-0.022,omie
2025-11-04,1,Retiro,0.0454,0.029,valle,0.0454,-0.0164,omie
2025-11-04,2,Retiro,0.0431,0.0283,valle,0.0431,-0.0148,omie
2025-11-04,3,Retiro,0.0359,0.023,valle,0.0359,-0.0129,omie
2025-11-04,4,Retiro,0.054,0.0349,valle,0.054,-0.0191,omie
2025-11-04,5,Retiro,0.0531,0.0339,valle,0.0531,-0.0192,omie
2025-11-04,6,Retiro,0.0903,0.0589,valle,0.0903,-0.0314,omie
2025-11-04,7,Retiro,0.0907,0.0617,valle,0.0907,-0.029,omie
2025-11-04,8,Retiro,0.1518,0.2277,punta,0.1518,0.0759,omie
2025-11-04,9,Retiro,0.1478,0.2212,punta,0.1478,0.0734,omie
2025-11-04,10,Retiro,0.1455,0.2248,punta,0.1455,0.0793,omie
2025-11-04,11,Retiro,0.1258,0.1852,punta,0.1258,0.0594,omie
2025-11-04,12,Retiro,0.1221,0.1765,punta,0.1221,0.0544,omie
2025-11-04,13,Retiro,0.1631,0.2488,punta,0.1631,0.0857,omie
2025-11-04,14,Retiro,0.1613,0.2403,punta,0.1613,0.079,omie
2025-11-04,15,Retiro,0.1485,0.2259,punta,0.1485,0.0774,omie
2025-11-04,16,Retiro,0.1414,0.2139,punta,0.1414,0.0725,omie
2025-11-04,17,Retiro,0.1451,0.226,punta,0.1451,0.0809,omie
2025-11-04,18,Retiro,0.1664,0.2421,punta,0.1664,0.0757,omie
2025-11-04,19,Retiro,0.1995,0.2949,punta,0.1995,0.0954,omie
2025-11-04,20,Retiro,0.2163,0.3292,punta,0.2163,0.1129,omie
2025-11-04,21,Retiro,0.1817,0.27,punta,0.1817,0.0883,omie
2025-11-04,22,Retiro,0.1374,0.2127,punta,0.1374,0.0753,omie
2025-11-04,23,Retiro,0.0996,0.0648,valle,0.0996,-0.0348,omie
2025-11-04,0,Salamanca,0.0614,0.0362,valle,0.0614,-0.0252,omie
2025-11-04,1,Salamanca,0.0454,0.0269,valle,0.0454,-0.0185,omie
2025-11-04,2,Salamanca,0.0431,0.0265,valle,0.0431,-0.0166,omie
2025-11-04,3,Salamanca,0.0359,0.0212,valle,0.0359,-0.0147,omie
2025-11-04,4,Salamanca,0.054,0.0327,valle,0.054,-0.0213,omie
2025-11-04,5,Salamanca,0.0531,0.0336,valle,0.0531,-0.0195,omie
2025-11-04,6,Salamanca,0.0903,0.0526,valle,0.0903,-0.0377,omie
2025-11-04,7,Salamanca,0.0907,0.0539,valle,0.0907,-0.0368,omie
2025-11-04,8,Salamanca,0.1518,0.244,punta,0.1518,0.0922,omie
2025-11-04,9,Salamanca,0.1478,0.2276,punta,0.1478,0.0798,omie
2025-11-04,10,Salamanca,0.1455,0.2364,punta,0.1455,0.0909,omie
2025-11-04,11,Salamanca,0.1258,0.1978,punta,0.1258,0.072,omie
2025-11-04,12,Salamanca,0.1221,0.1937,punta,0.1221,0.0716,omie
2025-11-04,13,Salamanca,0.1631,0.2659,punta,0.1631,0.1028,omie
2025-11-04,14,Salamanca,0.1613,0.2623,punta,0.1613,0.101,omie
2025-11-04,15,Salamanca,0.1485,0.2378,punta,0.1485,0.0893,omie
2025-11-04,16,Salamanca,0.1414,0.2252,punta,0.1414,0.0838,omie
2025-11-04,17,Salamanca,0.1451,0.2359,punta,0.1451,0.0908,omie
2025-11-04,18,Salamanca,0.1664,0.2749,punta,0.1664,0.1085,omie
2025-11-04,19,Salamanca,0.1995,0.325,punta,0.1995,0.1255,omie
2025-11-04,20,Salamanca,0.2163,0.3398,punta,0.2163,0.1235,omie
2025-11-04,21,Salamanca,0.1817,0.3009,punta,0.1817,0.1192,omie
2025-11-04,22,Salamanca,0.1374,0.2151,punta,0.1374,0.0777,omie
2025-11-04,23,Salamanca,0.0996,0.0611,valle,0.0996,-0.0385,omie
2025-11-04,0,Chamartín,0.0614,0.0426,valle,0.0614,-0.0188,omie
2025-11-04,1,Chamartín,0.0454,0.0312,valle,0.0454,-0.0142,omie
2025-11-04,2,Chamartín,0.0431,0.0285,valle,0.0431,-0.0146,omie
2025-11-04,3,Chamartín,0.0359,0.0252,valle,0.0359,-0.0107,omie
2025-11-04,4,Chamartín,0.054,0.0366,valle,0.054,-0.0174,omie
2025-11-04,5,Chamartín,0.0531,0.0382,valle,0.0531,-0.0149,omie
2025-11-04,6,Chamartín,0.0903,0.0634,valle,0.0903,-0.0269,omie
2025-11-04,7,Chamartín,0.0907,0.0636,valle,0.0907,-0.0271,omie
2025-11-04,8,Chamartín,0.1518,0.2116,punta,0.1518,0.0598,omie
2025-11-04,9,Chamartín,0.1478,0.203,punta,0.1478,0.0552,omie
2025-11-04,10,Chamartín,0.1455,0.2048,punta,0.1455,0.0593,omie
2025-11-04,11,Chamartín,0.1258,0.1745,punta,0.1258,0.0487,omie
2025-11-04,12,Chamartín,0.1221,0.1724,punta,0.1221,0.0503,omie
2025-11-04,13,Chamartín,0.1631,0.2336,punta,0.1631,0.0705,omie
2025-11-04,14,Chamartín,0.1613,0.2226,punta,0.1613,0.0613,omie
2025-11-04,15,Chamartín,0.1485,0.2028,punta,0.1485,0.0543,omie
2025-11-04,16,Chamartín,0.1414,0.2028,punta,0.1414,0.0614,omie
2025-11-04,17,Chamartín,0.1451,0.2052,punta,0.1451,0.0601,omie
2025-11-04,18,Chamartín,0.1664,0.2354,punta,0.1664,0.069,omie
2025-11-04,19,Chamartín,0.1995,0.2825,punta,0.1995,0.083,omie
2025-11-04,20,Chamartín,0.2163,0.2881,punta,0.2163,0.0718,omie
2025-11-04,21,Chamartín,0.1817,0.2511,punta,0.1817,0.0694,omie
2025-11-04,22,Chamartín,0.1374,0.1862,punta,0.1374,0.0488,omie
2025-11-04,23,Chamartín,0.0996,0.071,valle,0.0996,-0.0286,omie
2025-11-04,0,Tetuán,0.0614,0.045,valle,0.0614,-0.0164,omie
2025-11-04,1,Tetuán,0.0454,0.0351,valle,0.0454,-0.0103,omie
2025-11-04,2,Tetuán,0.0431,0.0329,valle,0.0431,-0.0102,omie
2025-11-04,3,Tetuán,0.0359,0.0281,valle,0.0359,-0.0078,omie
2025-11-04,4,Tetuán,0.054,0.0395,valle,0.054,-0.0145,omie
2025-11-04,5,Tetuán,0.0531,0.0404,valle,0.0531,-0.0127,omie
2025-11-04,6,Tetuán,0.0903,0.0678,valle,0.0903,-0.0225,omie
2025-11-04,7,Tetuán,0.0907,0.068,valle,0.0907,-0.0227,omie
2025-11-04,8,Tetuán,0.1518,0.1924,punta,0.1518,0.0406,omie
2025-11-04,9,Tetuán,0.1478,0.1878,punta,0.1478,0.04,omie
2025-11-04,10,Tetuán,0.1455,0.1863,punta,0.1455,0.0408,omie
2025-11-04,11,Tetuán,0.1258,0.1603,punta,0.1258,0.0345,omie
2025-11-04,12,Tetuán,0.1221,0.1577,punta,0.1221,0.0356,omie
2025-11-04,13,Tetuán,0.1631,0.2121,punta,0.1631,0.049,omie
2025-11-04,14,Tetuán,0.1613,0.2082,punta,0.1613,0.0469,omie
2025-11-04,15,Tetuán,0.1485,0.1913,punta,0.1485,0.0428,omie
2025-11-04,16,Tetuán,0.1414,0.1804,punta,0.1414,0.039,omie
2025-11-04,17,Tetuán,0.1451,0.189,punta,0.1451,0.0439,omie
2025-11-04,18,Tetuán,0.1664,0.2145,punta,0.1664,0.0481,omie
2025-11-04,19,Tetuán,0.1995,0.2603,punta,0.1995,0.0608,omie
2025-11-04,20,Tetuán,0.2163,0.2771,punta,0.2163,0.0608,omie
2025-11-04,21,Tetuán,0.1817,0.2361,punta,0.1817,0.0544,omie
2025-11-04,22,Tetuán,0.1374,0.1885,punta,0.1374,0.0511,omie
2025-11-04,23,Tetuán,0.0996,0.075,valle,0.0996,-0.0246,omie
2025-11-04,0,Chamberí,0.0614,0.0432,valle,0.0614,-0.0182,omie
2025-11-04,1,Chamberí,0.0454,0.0315,valle,0.0454,-0.0139,omie
2025-11-04,2,Chamberí,0.0431,0.0299,valle,0.0431,-0.0132,omie
2025-11-04,3,Chamberí,0.0359,0.025,valle,0.0359,-0.0109,omie
2025-11-04,4,Chamberí,0.054,0.0379,valle,0.054,-0.0161,omie
2025-11-04,5,Chamberí,0.0531,0.0372,valle,0.0531,-0.0159,omie
2025-11-04,6,Chamberí,0.0903,0.0608,valle,0.0903,-0.0295,omie
2025-11-04,7,Chamberí,0.0907,0.0639,valle,0.0907,-0.0268,omie
2025-11-04,8,Chamberí,0.1518,0.2245,punta,0.1518,0.0727,omie
2025-11-04,9,Chamberí,0.1478,0.2056,punta,0.1478,0.0578,omie
2025-11-04,10,Chamberí,0.1455,0.2051,punta,0.1455,0.0596,omie
2025-11-04,11,Chamberí,0.1258,0.1763,punta,0.1258,0.0505,omie
2025-11-04,12,Chamberí,0.1221,0.169,punta,0.1221,0.0469,omie
2025-11-04,13,Chamberí,0.1631,0.2255,punta,0.1631,0.0624,omie
2025-11-04,14,Chamberí,0.1613,0.2328,punta,0.1613,0.0715,omie
2025-11-04,15,Chamberí,0.1485,0.2034,punta,0.1485,0.0549,omie
2025-11-04,16,Chamberí,0.1414,0.1951,punta,0.1414,0.0537,omie
2025-11-04,17,Chamberí,0.1451,0.1982,punta,0.1451,0.0531,omie
2025-11-04,18,Chamberí,0.1664,0.2378,punta,0.1664,0.0714,omie
2025-11-04,19,Chamberí,0.1995,0.2749,punta,0.1995,0.0754,omie
2025-11-04,20,Chamberí,0.2163,0.3059,punta,0.2163,0.0896,omie
2025-11-04,21,Chamberí,0.1817,0.252,punta,0.1817,0.0703,omie
2025-11-04,22,Chamberí,0.1374,0.1962,punta,0.1374,0.0588,omie
2025-11-04,23,Chamberí,0.0996,0.0696,valle,0.0996,-0.03,omie
2025-11-04,0,Fuencarral-El Pardo,0.0614,0.0495,valle,0.0614,-0.0119,omie
2025-11-04,1,Fuencarral-El Pardo,0.0454,0.0347,valle,0.0454,-0.0107,omie
2025-11-04,2,Fuencarral-El Pardo,0.0431,0.0343,valle,0.0431,-0.0088,omie
2025-11-04,3,Fuencarral-El Pardo,0.0359,0.0286,valle,0.0359,-0.0073,omie
2025-11-04,4,Fuencarral-El Pardo,0.054,0.0425,valle,0.054,-0.0115,omie
2025-11-04,5,Fuencarral-El Pardo,0.0531,0.0423,valle,0.0531,-0.0108,omie
2025-11-04,6,Fuencarral-El Pardo,0.0903,0.0703,valle,0.0903,-0.02,omie
2025-11-04,7,Fuencarral-El Pardo,0.0907,0.0723,valle,0.0907,-0.0184,omie
2025-11-04,8,Fuencarral-El Pardo,0.1518,0.1844,punta,0.1518,0.0326,omie
2025-11-04,9,Fuencarral-El Pardo,0.1478,0.1767,punta,0.1478,0.0289,omie
2025-11-04,10,Fuencarral-El Pardo,0.1455,0.1779,punta,0.1455,0.0324,omie
2025-11-04,11,Fuencarral-El Pardo,0.1258,0.1441,punta,0.1258,0.0183,omie
2025-11-04,12,Fuencarral-El Pardo,0.1221,0.1467,punta,0.1221,0.0246,omie
2025-11-04,13,Fuencarral-El Pardo,0.1631,0.1933,punta,0.1631,0.0302,omie
2025-11-04,14,Fuencarral-El Pardo,0.1613,0.1934,punta,0.1613,0.0321,omie
2025-11-04,15,Fuencarral-El Pardo,0.1485,0.1804,punta,0.1485,0.0319,omie
2025-11-04,16,Fuencarral-El Pardo,0.1414,0.1732,punta,0.1414,0.0318,omie
2025-11-04,17,Fuencarral-El Pardo,0.1451,0.1762,punta,0.1451,0.0311,omie
2025-11-04,18,Fuencarral-El Pardo,0.1664,0.2008,punta,0.1664,0.0344,omie
2025-11-04,19,Fuencarral-El Pardo,0.1995,0.2432,punta,0.1995,0.0437,omie
2025-11-04,20,Fuencarral-El Pardo,0.2163,0.2629,punta,0.2163,0.0466,omie
2025-11-04,21,Fuencarral-El Pardo,0.1817,0.2256,punta,0.1817,0.0439,omie
2025-11-04,22,Fuencarral-El Pardo,0.1374,0.1617,punta,0.1374,0.0243,omie
2025-11-04,23,Fuencarral-El Pardo,0.0996,0.0789,valle,0.0996,-0.0207,omie
2025-11-04,0,Moncloa-Aravaca,0.0614,0.046,valle,0.0614,-0.0154,omie
2025-11-04,1,Moncloa-Aravaca,0.0454,0.0331,valle,0.0454,-0.0123,omie
2025-11-04,2,Moncloa-Aravaca,0.0431,0.0325,valle,0.0431,-0.0106,omie
2025-11-04,3,Moncloa-Aravaca,0.0359,0.0273,valle,0.0359,-0.0086,omie
2025-11-04,4,Moncloa-Aravaca,0.054,0.0389,valle,0.054,-0.0151,omie
2025-11-04,5,Moncloa-Aravaca,0.0531,0.0403,valle,0.0531,-0.0128,omie
2025-11-04,6,Moncloa-Aravaca,0.0903,0.0686,valle,0.0903,-0.0217,omie
2025-11-04,7,Moncloa-Aravaca,0.0907,0.0672,valle,0.0907,-0.0235,omie
2025-11-04,8,Moncloa-Aravaca,0.1518,0.199,punta,0.1518,0.0472,omie
2025-11-04,9,Moncloa-Aravaca,0.1478,0.19,punta,0.1478,0.0422,omie
2025-11-04,10,Moncloa-Aravaca,0.1455,0.1965,punta,0.1455,0.051,omie
2025-11-04,11,Moncloa-Aravaca,0.1258,0.1597,punta,0.1258,0.0339,omie
2025-11-04,12,Moncloa-Aravaca,0.1221,0.154,punta,0.1221,0.0319,omie
2025-11-04,13,Moncloa-Aravaca,0.1631,0.2086,punta,0.1631,0.0455,omie
2025-11-04,14,Moncloa-Aravaca,0.1613,0.2071,punta,0.1613,0.0458,omie
2025-11-04,15,Moncloa-Aravaca,0.1485,0.1894,punta,0.1485,0.0409,omie
2025-11-04,16,Moncloa-Aravaca,0.1414,0.1817,punta,0.1414,0.0403,omie
2025-11-04,17,Moncloa-Aravaca,0.1451,0.191,punta,0.1451,0.0459,omie
2025-11-04,18,Moncloa-Aravaca,0.1664,0.2215,punta,0.1664,0.0551,omie
2025-11-04,19,Moncloa-Aravaca,0.1995,0.2607,punta,0.1995,0.0612,omie
2025-11-04,20,Moncloa-Aravaca,0.2163,0.2797,punta,0.2163,0.0634,omie
2025-11-04,21,Moncloa-Aravaca,0.1817,0.2304,punta,0.1817,0.0487,omie
2025-11-04,22,Moncloa-Aravaca,0.1374,0.176,punta,0.1374,0.0386,omie
2025-11-04,23,Moncloa-Aravaca,0.0996,0.0722,valle,0.0996,-0.0274,omie
2025-11-04,0,Latina,0.0614,0.0488,valle,0.0614,-0.0126,omie
2025-11-04,1,Latina,0.0454,0.0359,valle,0.0454,-0.0095,omie
2025-11-04,2,Latina,0.0431,0.0339,valle,0.0431,-0.0092,omie
2025-11-04,3,Latina,0.0359,0.028,valle,0.0359,-0.0079,omie
2025-11-04,4,Latina,0.054,0.0443,valle,0.054,-0.0097,omie
2025-11-04,5,Latina,0.0531,0.0438,valle,0.0531,-0.0093,omie
2025-11-04,6,Latina,0.0903,0.0723,valle,0.0903,-0.018,omie
2025-11-04,7,Latina,0.0907,0.0723,valle,0.0907,-0.0184,omie
2025-11-04,8,Latina,0.1518,0.1825,punta,0.1518,0.0307,omie
2025-11-04,9,Latina,0.1478,0.1796,punta,0.1478,0.0318,omie
2025-11-04,10,Latina,0.1455,0.1778,punta,0.1455,0.0323,omie
2025-11-04,11,Latina,0.1258,0.1484,punta,0.1258,0.0226,omie
2025-11-04,12,Latina,0.1221,0.1494,punta,0.1221,0.0273,omie
2025-11-04,13,Latina,0.1631,0.2034,punta,0.1631,0.0403,omie
2025-11-04,14,Latina,0.1613,0.1923,punta,0.1613,0.031,omie
2025-11-04,15,Latina,0.1485,0.1802,punta,0.1485,0.0317,omie
2025-11-04,16,Latina,0.1414,0.1705,punta,0.1414,0.0291,omie
2025-11-04,17,Latina,0.1451,0.1772,punta,0.1451,0.0321,omie
2025-11-04,18,Latina,0.1664,0.1966,punta,0.1664,0.0302,omie
2025-11-04,19,Latina,0.1995,0.2357,punta,0.1995,0.0362,omie
2025-11-04,20,Latina,0.2163,0.2621,punta,0.2163,0.0458,omie
2025-11-04,21,Latina,0.1817,0.2152,punta,0.1817,0.0335,omie
2025-11-04,22,Latina,0.1374,0.1667,punta,0.1374,0.0293,omie
2025-11-04,23,Latina,0.0996,0.0795,valle,0.0996,-0.0201,omie
2025-11-04,0,Carabanchel,0.0614,0.0509,valle,0.0614,-0.0105,omie
2025-11-04,1,Carabanchel,0.0454,0.0393,valle,0.0454,-0.0061,omie
2025-11-04,2,Carabanchel,0.0431,0.0369,valle,0.0431,-0.0062,omie
2025-11-04,3,Carabanchel,0.0359,0.0304,valle,0.0359,-0.0055,omie
2025-11-04,4,Carabanchel,0.054,0.0453,valle,0.054,-0.0087,omie
2025-11-04,5,Carabanchel,0.0531,0.0445,valle,0.0531,-0.0086,omie
2025-11-04,6,Carabanchel,0.0903,0.0794,valle,0.0903,-0.0109,omie
2025-11-04,7,Carabanchel,0.0907,0.0777,valle,0.0907,-0.013,omie
2025-11-04,8,Carabanchel,0.1518,0.1667,punta,0.1518,0.0149,omie
2025-11-04,9,Carabanchel,0.1478,0.1659,punta,0.1478,0.0181,omie
2025-11-04,10,Carabanchel,0.1455,0.1594,punta,0.1455,0.0139,omie
2025-11-04,11,Carabanchel,0.1258,0.1382,punta,0.1258,0.0124,omie
2025-11-04,12,Carabanchel,0.1221,0.136,punta,0.1221,0.0139,omie
2025-11-04,13,Carabanchel,0.1631,0.1774,punta,0.1631,0.0143,omie
2025-11-04,14,Carabanchel,0.1613,0.1736,punta,0.1613,0.0123,omie
2025-11-04,15,Carabanchel,0.1485,0.1568,punta,0.1485,0.0083,omie
2025-11-04,16,Carabanchel,0.1414,0.1535,punta,0.1414,0.0121,omie
2025-11-04,17,Carabanchel,0.1451,0.1628,punta,0.1451,0.0177,omie
2025-11-04,18,Carabanchel,0.1664,0.1828,punta,0.1664,0.0164,omie
2025-11-04,19,Carabanchel,0.1995,0.2184,punta,0.1995,0.0189,omie
2025-11-04,20,Carabanchel,0.2163,0.2255,punta,0.2163,0.0092,omie
2025-11-04,21,Carabanchel,0.1817,0.1997,punta,0.1817,0.018,omie
2025-11-04,22,Carabanchel,0.1374,0.1537,punta,0.1374,0.0163,omie
2025-11-04,23,Carabanchel,0.0996,0.0852,valle,0.0996,-0.0144,omie
2025-11-04,0,Usera,0.0614,0.0492,valle,0.0614,-0.0122,omie
2025-11-04,1,Usera,0.0454,0.036,valle,0.0454,-0.0094,omie
2025-11-04,2,Usera,0.0431,0.035,valle,0.0431,-0.0081,omie
2025-11-04,3,Usera,0.0359,0.0299,valle,0.0359,-0.006,omie
2025-11-04,4,Usera,0.054,0.0444,valle,0.054,-0.0096,omie
2025-11-04,5,Usera,0.0531,0.0418,valle,0.0531,-0.0113,omie
2025-11-04,6,Usera,0.0903,0.073,valle,0.0903,-0.0173,omie
2025-11-04,7,Usera,0.0907,0.0729,valle,0.0907,-0.0178,omie
2025-11-04,8,Usera,0.1518,0.1803,punta,0.1518,0.0285,omie
2025-11-04,9,Usera,0.1478,0.1711,punta,0.1478,0.0233,omie
2025-11-04,10,Usera,0.1455,0.181,punta,0.1455,0.0355,omie
2025-11-04,11,Usera,0.1258,0.1516,punta,0.1258,0.0258,omie
2025-11-04,12,Usera,0.1221,0.1512,punta,0.1221,0.0291,omie
2025-11-04,13,Usera,0.1631,0.2032,punta,0.1631,0.0401,omie
2025-11-04,14,Usera,0.1613,0.1945,punta,0.1613,0.0332,omie
2025-11-04,15,Usera,0.1485,0.1749,punta,0.1485,0.0264,omie
2025-11-04,16,Usera,0.1414,0.1678,punta,0.1414,0.0264,omie
2025-11-04,17,Usera,0.1451,0.1743,punta,0.1451,0.0292,omie
2025-11-04,18,Usera,0.1664,0.2053,punta,0.1664,0.0389,omie
2025-11-04,19,Usera,0.1995,0.2407,punta,0.1995,0.0412,omie
2025-11-04,20,Usera,0.2163,0.2572,punta,0.2163,0.0409,omie
2025-11-04,21,Usera,0.1817,0.219,punta,0.1817,0.0373,omie
2025-11-04,22,Usera,0.1374,0.163,punta,0.1374,0.0256,omie
2025-11-04,23,Usera,0.0996,0.0816,valle,0.0996,-0.018,omie
2025-11-04,0,Puente de Vallecas,0.0614,0.0521,valle,0.0614,-0.0093,omie
2025-11-04,1,Puente de Vallecas,0.0454,0.0377,valle,0.0454,-0.0077,omie
2025-11-04,2,Puente de Vallecas,0.0431,0.0358,valle,0.0431,-0.0073,omie
2025-11-04,3,Puente de Vallecas,0.0359,0.0308,valle,0.0359,-0.0051,omie
2025-11-04,4,Puente de Vallecas,0.054,0.0459,valle,0.054,-0.0081,omie
2025-11-04,5,Puente de Vallecas,0.0531,0.0451,valle,0.0531,-0.008,omie
2025-11-04,6,Puente de Vallecas,0.0903,0.0798,valle,0.0903,-0.0105,omie
2025-11-04,7,Puente de Vallecas,0.0907,0.0773,valle,0.0907,-0.0134,omie
2025-11-04,8,Puente de Vallecas,0.1518,0.1737,punta,0.1518,0.0219,omie
2025-11-04,9,Puente de Vallecas,0.1478,0.1628,punta,0.1478,0.015,omie
2025-11-04,10,Puente de Vallecas,0.1455,0.1623,punta,0.1455,0.0168,omie
2025-11-04,11,Puente de Vallecas,0.1258,0.1454,punta,0.1258,0.0196,omie
2025-11-04,12,Puente de Vallecas,0.1221,0.1358,punta,0.1221,0.0137,omie
2025-11-04,13,Puente de Vallecas,0.1631,0.1807,punta,0.1631,0.0176,omie
2025-11-04,14,Puente de Vallecas,0.1613,0.1798,punta,0.1613,0.0185,omie
2025-11-04,15,Puente de Vallecas,0.1485,0.1638,punta,0.1485,0.0153,omie
2025-11-04,16,Puente de Vallecas,0.1414,0.1526,punta,0.1414,0.0112,omie
2025-11-04,17,Puente de Vallecas,0.1451,0.1574,punta,0.1451,0.0123,omie
2025-11-04,18,Puente de Vallecas,0.1664,0.1789,punta,0.1664,0.0125,omie
2025-11-04,19,Puente de Vallecas,0.1995,0.2135,punta,0.1995,0.014,omie
2025-11-04,20,Puente de Vallecas,0.2163,0.241,punta,0.2163,0.0247,omie
2025-11-04,21,Puente de Vallecas,0.1817,0.1967,punta,0.1817,0.015,omie
2025-11-04,22,Puente de Vallecas,0.1374,0.1509,punta,0.1374,0.0135,omie
2025-11-04,23,Puente de Vallecas,0.0996,0.0842,valle,0.0996,-0.0154,omie
2025-11-04,0,Moratalaz,0.0614,0.0491,valle,0.0614,-0.0123,omie
2025-11-04,1,Moratalaz,0.0454,0.0366,valle,0.0454,-0.0088,omie
2025-11-04,2,Moratalaz,0.0431,0.034,valle,0.0431,-0.0091,omie
2025-11-04,3,Moratalaz,0.0359,0.0288,valle,0.0359,-0.0071,omie
2025-11-04,4,Moratalaz,0.054,0.043,valle,0.054,-0.011,omie
2025-11-04,5,Moratalaz,0.0531,0.043,valle,0.0531,-0.0101,omie
2025-11-04,6,Moratalaz,0.0903,0.0719,valle,0.0903,-0.0184,omie
2025-11-04,7,Moratalaz,0.0907,0.0712,valle,0.0907,-0.0195,omie
2025-11-04,8,Moratalaz,0.1518,0.1734,punta,0.1518,0.0216,omie
2025-11-04,9,Moratalaz,0.1478,0.1743,punta,0.1478,0.0265,omie
2025-11-04,10,Moratalaz,0.1455,0.1777,punta,0.1455,0.0322,omie
2025-11-04,11,Moratalaz,0.1258,0.1499,punta,0.1258,0.0241,omie
2025-11-04,12,Moratalaz,0.1221,0.1483,punta,0.1221,0.0262,omie
2025-11-04,13,Moratalaz,0.1631,0.1937,punta,0.1631,0.0306,omie
2025-11-04,14,Moratalaz,0.1613,0.1977,punta,0.1613,0.0364,omie
2025-11-04,15,Moratalaz,0.1485,0.1792,punta,0.1485,0.0307,omie
2025-11-04,16,Moratalaz,0.1414,0.1639,punta,0.1414,0.0225,omie
2025-11-04,17,Moratalaz,0.1451,0.1699,punta,0.1451,0.0248,omie
