fecha,hora,distrito,precio_base,precio_distrito,tipo_tarifa,precio_mercado,margen_distrito,fuente
2025-10-28,8,Tetuán,0.1188,0.1528,punta,0.1188,0.034,omie
2025-10-28,9,Tetuán,0.141,0.1827,punta,0.141,0.0417,omie
2025-10-28,10,Tetuán,0.14,0.1738,punta,0.14,0.0338,omie
2025-10-28,11,Tetuán,0.1114,0.1477,punta,0.1114,0.0363,omie
2025-10-28,12,Tetuán,0.1158,0.1525,punta,0.1158,0.0367,omie
2025-10-28,13,Tetuán,0.1304,0.1752,punta,0.1304,0.0448,omie
2025-10-28,14,Tetuán,0.1371,0.1758,punta,0.1371,0.0387,omie
2025-10-28,15,Tetuán,0.1496,0.1958,punta,0.1496,0.0462,omie
2025-10-28,16,Tetuán,0.1295,0.1698,punta,0.1295,0.0403,omie
2025-10-28,17,Tetuán,0.1302,0.1706,punta,0.1302,0.0404,omie
2025-10-28,18,Tetuán,0.157,0.197,punta,0.157,0.04,omie
2025-10-28,19,Tetuán,0.1826,0.2385,punta,0.1826,0.0559,omie
2025-10-28,20,Tetuán,0.1699,0.2203,punta,0.1699,0.0504,omie
2025-10-28,21,Tetuán,0.1329,0.1737,punta,0.1329,0.0408,omie
2025-10-28,22,Tetuán,0.1263,0.1683,punta,0.1263,0.042,omie
2025-10-28,23,Tetuán,0.0916,0.0691,valle,0.0916,-0.0225,omie
2025-10-28,0,Chamberí,0.058,0.0405,valle,0.058,-0.0175,omie
2025-10-28,1,Chamberí,0.0478,0.0335,valle,0.0478,-0.0143,omie
2025-10-28,2,Chamberí,0.0418,0.0283,valle,0.0418,-0.0135,omie
2025-10-28,3,Chamberí,0.0355,0.0252,valle,0.0355,-0.0103,omie
2025-10-28,4,Chamberí,0.0405,0.027,valle,0.0405,-0.0135,omie
2025-10-28,5,Chamberí,0.0495,0.0354,valle,0.0495,-0.0141,omie
2025-10-28,6,Chamberí,0.0757,0.0548,valle,0.0757,-0.0209,omie
2025-10-28,7,Chamberí,0.0841,0.059,valle,0.0841,-0.0251,omie
2025-10-28,8,Chamberí,0.1188,0.1636,punta,0.1188,0.0448,omie
2025-10-28,9,Chamberí,0.141,0.1958,punta,0.141,0.0548,omie
2025-10-28,10,Chamberí,0.14,0.1991,punta,0.14,0.0591,omie
2025-10-28,11,Chamberí,0.1114,0.1585,punta,0.1114,0.0471,omie
2025-10-28,12,Chamberí,0.1158,0.1639,punta,0.1158,0.0481,omie
2025-10-28,13,Chamberí,0.1304,0.1869,punta,0.1304,0.0565,omie
2025-10-28,14,Chamberí,0.1371,0.1942,punta,0.1371,0.0571,omie
2025-10-28,15,Chamberí,0.1496,0.2039,punta,0.1496,0.0543,omie
2025-10-28,16,Chamberí,0.1295,0.185,punta,0.1295,0.0555,omie
2025-10-28,17,Chamberí,0.1302,0.1827,punta,0.1302,0.0525,omie
2025-10-28,18,Chamberí,0.157,0.2197,punta,0.157,0.0627,omie
2025-10-28,19,Chamberí,0.1826,0.2555,punta,0.1826,0.0729,omie
2025-10-28,20,Chamberí,0.1699,0.2334,punta,0.1699,0.0635,omie
2025-10-28,21,Chamberí,0.1329,0.1865,punta,0.1329,0.0536,omie
2025-10-28,22,Chamberí,0.1263,0.177,punta,0.1263,0.0507,omie
2025-10-28,23,Chamberí,0.0916,0.0629,valle,0.0916,-0.0287,omie
2025-10-28,0,Fuencarral-El Pardo,0.058,0.0477,valle,0.058,-0.0103,omie
2025-10-28,1,Fuencarral-El Pardo,0.0478,0.0391,valle,0.0478,-0.0087,omie
2025-10-28,2,Fuencarral-El Pardo,0.0418,0.0333,valle,0.0418,-0.0085,omie
2025-10-28,3,Fuencarral-El Pardo,0.0355,0.0283,valle,0.0355,-0.0072,omie
2025-10-28,4,Fuencarral-El Pardo,0.0405,0.0321,valle,0.0405,-0.0084,omie
2025-10-28,5,Fuencarral-El Pardo,0.0495,0.04,valle,0.0495,-0.0095,omie
2025-10-28,6,Fuencarral-El Pardo,0.0757,0.0596,valle,0.0757,-0.0161,omie
2025-10-28,7,Fuencarral-El Pardo,0.0841,0.0675,valle,0.0841,-0.0166,omie
2025-10-28,8,Fuencarral-El Pardo,0.1188,0.1397,punta,0.1188,0.0209,omie
2025-10-28,9,Fuencarral-El Pardo,0.141,0.1671,punta,0.141,0.0261,omie
2025-10-28,10,Fuencarral-El Pardo,0.14,0.1686,punta,0.14,0.0286,omie
2025-10-28,11,Fuencarral-El Pardo,0.1114,0.1371,punta,0.1114,0.0257,omie
2025-10-28,12,Fuencarral-El Pardo,0.1158,0.1444,punta,0.1158,0.0286,omie
2025-10-28,13,Fuencarral-El Pardo,0.1304,0.1514,punta,0.1304,0.021,omie
2025-10-28,14,Fuencarral-El Pardo,0.1371,0.1631,punta,0.1371,0.026,omie
2025-10-28,15,Fuencarral-El Pardo,0.1496,0.1789,punta,0.1496,0.0293,omie
2025-10-28,16,Fuencarral-El Pardo,0.1295,0.1543,punta,0.1295,0.0248,omie
2025-10-28,17,Fuencarral-El Pardo,0.1302,0.1503,punta,0.1302,0.0201,omie
2025-10-28,18,Fuencarral-El Pardo,0.157,0.1835,punta,0.157,0.0265,omie
2025-10-28,19,Fuencarral-El Pardo,0.1826,0.2113,punta,0.1826,0.0287,omie
2025-10-28,20,Fuencarral-El Pardo,0.1699,0.2025,punta,0.1699,0.0326,omie
2025-10-28,21,Fuencarral-El Pardo,0.1329,0.1563,punta,0.1329,0.0234,omie
2025-10-28,22,Fuencarral-El Pardo,0.1263,0.1538,punta,0.1263,0.0275,omie
2025-10-28,23,Fuencarral-El Pardo,0.0916,0.0734,valle,0.0916,-0.0182,omie
2025-10-28,0,Moncloa-Aravaca,0.058,0.0433,valle,0.058,-0.0147,omie
2025-10-28,1,Moncloa-Aravaca,0.0478,0.0362,valle,0.0478,-0.0116,omie
2025-10-28,2,Moncloa-Aravaca,0.0418,0.0319,valle,0.0418,-0.0099,omie
2025-10-28,3,Moncloa-Aravaca,0.0355,0.0258,valle,0.0355,-0.0097,omie
2025-10-28,4,Moncloa-Aravaca,0.0405,0.0304,valle,0.0405,-0.0101,omie
2025-10-28,5,Moncloa-Aravaca,0.0495,0.0382,valle,0.0495,-0.0113,omie
2025-10-28,6,Moncloa-Aravaca,0.0757,0.0566,valle,0.0757,-0.0191,omie
2025-10-28,7,Moncloa-Aravaca,0.0841,0.065,valle,0.0841,-0.0191,omie
2025-10-28,8,Moncloa-Aravaca,0.1188,0.1577,punta,0.1188,0.0389,omie
2025-10-28,9,Moncloa-Aravaca,0.141,0.1842,punta,0.141,0.0432,omie
2025-10-28,10,Moncloa-Aravaca,0.14,0.1782,punta,0.14,0.0382,omie
2025-10-28,11,Moncloa-Aravaca,0.1114,0.1474,punta,0.1114,0.036,omie
2025-10-28,12,Moncloa-Aravaca,0.1158,0.1514,punta,0.1158,0.0356,omie
2025-10-28,13,Moncloa-Aravaca,0.1304,0.1754,punta,0.1304,0.045,omie
2025-10-28,14,Moncloa-Aravaca,0.1371,0.1767,punta,0.1371,0.0396,omie
2025-10-28,15,Moncloa-Aravaca,0.1496,0.1972,punta,0.1496,0.0476,omie
2025-10-28,16,Moncloa-Aravaca,0.1295,0.1679,punta,0.1295,0.0384,omie
2025-10-28,17,Moncloa-Aravaca,0.1302,0.1721,punta,0.1302,0.0419,omie
2025-10-28,18,Moncloa-Aravaca,0.157,0.2099,punta,0.157,0.0529,omie
2025-10-28,19,Moncloa-Aravaca,0.1826,0.2334,punta,0.1826,0.0508,omie
2025-10-28,20,Moncloa-Aravaca,0.1699,0.2142,punta,0.1699,0.0443,omie
2025-10-28,21,Moncloa-Aravaca,0.1329,0.1743,punta,0.1329,0.0414,omie
2025-10-28,22,Moncloa-Aravaca,0.1263,0.1653,punta,0.1263,0.039,omie
2025-10-28,23,Moncloa-Aravaca,0.0916,0.0675,valle,0.0916,-0.0241,omie
2025-10-28,0,Latina,0.058,0.0445,valle,0.058,-0.0135,omie
2025-10-28,1,Latina,0.0478,0.0377,valle,0.0478,-0.0101,omie
2025-10-28,2,Latina,0.0418,0.0342,valle,0.0418,-0.0076,omie
2025-10-28,3,Latina,0.0355,0.029,valle,0.0355,-0.0065,omie
2025-10-28,4,Latina,0.0405,0.0326,valle,0.0405,-0.0079,omie
2025-10-28,5,Latina,0.0495,0.0403,valle,0.0495,-0.0092,omie
2025-10-28,6,Latina,0.0757,0.0584,valle,0.0757,-0.0173,omie
2025-10-28,7,Latina,0.0841,0.0685,valle,0.0841,-0.0156,omie
2025-10-28,8,Latina,0.1188,0.1448,punta,0.1188,0.026,omie
2025-10-28,9,Latina,0.141,0.1768,punta,0.141,0.0358,omie
2025-10-28,10,Latina,0.14,0.1659,punta,0.14,0.0259,omie
2025-10-28,11,Latina,0.1114,0.1351,punta,0.1114,0.0237,omie
2025-10-28,12,Latina,0.1158,0.1356,punta,0.1158,0.0198,omie
2025-10-28,13,Latina,0.1304,0.1533,punta,0.1304,0.0229,omie
2025-10-28,14,Latina,0.1371,0.1666,punta,0.1371,0.0295,omie
2025-10-28,15,Latina,0.1496,0.1861,punta,0.1496,0.0365,omie
2025-10-28,16,Latina,0.1295,0.1551,punta,0.1295,0.0256,omie
2025-10-28,17,Latina,0.1302,0.1601,punta,0.1302,0.0299,omie
2025-10-28,18,Latina,0.157,0.1859,punta,0.157,0.0289,omie
2025-10-28,19,Latina,0.1826,0.217,punta,0.1826,0.0344,omie
2025-10-28,20,Latina,0.1699,0.1995,punta,0.1699,0.0296,omie
2025-10-28,21,Latina,0.1329,0.1659,punta,0.1329,0.033,omie
2025-10-28,22,Latina,0.1263,0.1519,punta,0.1263,0.0256,omie
2025-10-28,23,Latina,0.0916,0.0714,valle,0.0916,-0.0202,omie
2025-10-28,0,Carabanchel,0.058,0.0494,valle,0.058,-0.0086,omie
2025-10-28,1,Carabanchel,0.0478,0.0406,valle,0.0478,-0.0072,omie
2025-10-28,2,Carabanchel,0.0418,0.0347,valle,0.0418,-0.0071,omie
2025-10-28,3,Carabanchel,0.0355,0.0296,valle,0.0355,-0.0059,omie
2025-10-28,4,Carabanchel,0.0405,0.0358,valle,0.0405,-0.0047,omie
2025-10-28,5,Carabanchel,0.0495,0.0425,valle,0.0495,-0.007,omie
2025-10-28,6,Carabanchel,0.0757,0.0654,valle,0.0757,-0.0103,omie
2025-10-28,7,Carabanchel,0.0841,0.0744,valle,0.0841,-0.0097,omie
2025-10-28,8,Carabanchel,0.1188,0.1286,punta,0.1188,0.0098,omie
2025-10-28,9,Carabanchel,0.141,0.1592,punta,0.141,0.0182,omie
2025-10-28,10,Carabanchel,0.14,0.1515,punta,0.14,0.0115,omie
2025-10-28,11,Carabanchel,0.1114,0.1204,punta,0.1114,0.009,omie
2025-10-28,12,Carabanchel,0.1158,0.1276,punta,0.1158,0.0118,omie
2025-10-28,13,Carabanchel,0.1304,0.1393,punta,0.1304,0.0089,omie
2025-10-28,14,Carabanchel,0.1371,0.1504,punta,0.1371,0.0133,omie
2025-10-28,15,Carabanchel,0.1496,0.168,punta,0.1496,0.0184,omie
2025-10-28,16,Carabanchel,0.1295,0.1423,punta,0.1295,0.0128,omie
2025-10-28,17,Carabanchel,0.1302,0.1458,punta,0.1302,0.0156,omie
2025-10-28,18,Carabanchel,0.157,0.1709,punta,0.157,0.0139,omie
2025-10-28,19,Carabanchel,0.1826,0.2059,punta,0.1826,0.0233,omie
2025-10-28,20,Carabanchel,0.1699,0.1885,punta,0.1699,0.0186,omie
2025-10-28,21,Carabanchel,0.1329,0.1479,punta,0.1329,0.015,omie
2025-10-28,22,Carabanchel,0.1263,0.1403,punta,0.1263,0.014,omie
2025-10-28,23,Carabanchel,0.0916,0.0787,valle,0.0916,-0.0129,omie
2025-10-28,0,Usera,0.058,0.0456,valle,0.058,-0.0124,omie
2025-10-28,1,Usera,0.0478,0.0386,valle,0.0478,-0.0092,omie
2025-10-28,2,Usera,0.0418,0.0347,valle,0.0418,-0.0071,omie
2025-10-28,3,Usera,0.0355,0.028,valle,0.0355,-0.0075,omie
2025-10-28,4,Usera,0.0405,0.0319,valle,0.0405,-0.0086,omie
2025-10-28,5,Usera,0.0495,0.0393,valle,0.0495,-0.0102,omie
2025-10-28,6,Usera,0.0757,0.0602,valle,0.0757,-0.0155,omie
2025-10-28,7,Usera,0.0841,0.0677,valle,0.0841,-0.0164,omie
2025-10-28,8,Usera,0.1188,0.1354,punta,0.1188,0.0166,omie
2025-10-28,9,Usera,0.141,0.1659,punta,0.141,0.0249,omie
2025-10-28,10,Usera,0.14,0.1678,punta,0.14,0.0278,omie
2025-10-28,11,Usera,0.1114,0.1394,punta,0.1114,0.028,omie
2025-10-28,12,Usera,0.1158,0.1371,punta,0.1158,0.0213,omie
2025-10-28,13,Usera,0.1304,0.1604,punta,0.1304,0.03,omie
2025-10-28,14,Usera,0.1371,0.1635,punta,0.1371,0.0264,omie
2025-10-28,15,Usera,0.1496,0.1754,punta,0.1496,0.0258,omie
2025-10-28,16,Usera,0.1295,0.1545,punta,0.1295,0.025,omie
2025-10-28,17,Usera,0.1302,0.1554,punta,0.1302,0.0252,omie
2025-10-28,18,Usera,0.157,0.1924,punta,0.157,0.0354,omie
2025-10-28,19,Usera,0.1826,0.215,punta,0.1826,0.0324,omie
2025-10-28,20,Usera,0.1699,0.1991,punta,0.1699,0.0292,omie
2025-10-28,21,Usera,0.1329,0.157,punta,0.1329,0.0241,omie
2025-10-28,22,Usera,0.1263,0.1481,punta,0.1263,0.0218,omie
2025-10-28,23,Usera,0.0916,0.0741,valle,0.0916,-0.0175,omie
2025-10-28,0,Puente de Vallecas,0.058,0.0501,valle,0.058,-0.0079,omie
2025-10-28,1,Puente de Vallecas,0.0478,0.0398,valle,0.0478,-0.008,omie
2025-10-28,2,Puente de Vallecas,0.0418,0.0352,valle,0.0418,-0.0066,omie
2025-10-28,3,Puente de Vallecas,0.0355,0.0301,valle,0.0355,-0.0054,omie
2025-10-28,4,Puente de Vallecas,0.0405,0.0342,valle,0.0405,-0.0063,omie
2025-10-28,5,Puente de Vallecas,0.0495,0.0434,valle,0.0495,-0.0061,omie
2025-10-28,6,Puente de Vallecas,0.0757,0.0646,valle,0.0757,-0.0111,omie
2025-10-28,7,Puente de Vallecas,0.0841,0.0703,valle,0.0841,-0.0138,omie
2025-10-28,8,Puente de Vallecas,0.1188,0.1296,punta,0.1188,0.0108,omie
2025-10-28,9,Puente de Vallecas,0.141,0.1543,punta,0.141,0.0133,omie
2025-10-28,10,Puente de Vallecas,0.14,0.1541,punta,0.14,0.0141,omie
2025-10-28,11,Puente de Vallecas,0.1114,0.1205,punta,0.1114,0.0091,omie
2025-10-28,12,Puente de Vallecas,0.1158,0.1283,punta,0.1158,0.0125,omie
2025-10-28,13,Puente de Vallecas,0.1304,0.1453,punta,0.1304,0.0149,omie
2025-10-28,14,Puente de Vallecas,0.1371,0.149,punta,0.1371,0.0119,omie
2025-10-28,15,Puente de Vallecas,0.1496,0.1617,punta,0.1496,0.0121,omie
2025-10-28,16,Puente de Vallecas,0.1295,0.1405,punta,0.1295,0.011,omie
2025-10-28,17,Puente de Vallecas,0.1302,0.1397,punta,0.1302,0.0095,omie
2025-10-28,18,Puente de Vallecas,0.157,0.1711,punta,0.157,0.0141,omie
2025-10-28,19,Puente de Vallecas,0.1826,0.2031,punta,0.1826,0.0205,omie
2025-10-28,20,Puente de Vallecas,0.1699,0.1868,punta,0.1699,0.0169,omie
2025-10-28,21,Puente de Vallecas,0.1329,0.1453,punta,0.1329,0.0124,omie
2025-10-28,22,Puente de Vallecas,0.1263,0.1331,punta,0.1263,0.0068,omie
2025-10-28,23,Puente de Vallecas,0.0916,0.0762,valle,0.0916,-0.0154,omie
2025-10-28,0,Moratalaz,0.058,0.0461,valle,0.058,-0.0119,omie
2025-10-28,1,Moratalaz,0.0478,0.0369,valle,0.0478,-0.0109,omie
2025-10-28,2,Moratalaz,0.0418,0.0329,valle,0.0418,-0.0089,omie
2025-10-28,3,Moratalaz,0.0355,0.0286,valle,0.0355,-0.0069,omie
2025-10-28,4,Moratalaz,0.0405,0.0346,valle,0.0405,-0.0059,omie
2025-10-28,5,Moratalaz,0.0495,0.04,valle,0.0495,-0.0095,omie
2025-10-28,6,Moratalaz,0.0757,0.0606,valle,0.0757,-0.0151,omie
2025-10-28,7,Moratalaz,0.0841,0.0679,valle,0.0841,-0.0162,omie
2025-10-28,8,Moratalaz,0.1188,0.142,punta,0.1188,0.0232,omie
2025-10-28,9,Moratalaz,0.141,0.1725,punta,0.141,0.0315,omie
2025-10-28,10,Moratalaz,0.14,0.172,punta,0.14,0.032,omie
2025-10-28,11,Moratalaz,0.1114,0.1352,punta,0.1114,0.0238,omie
2025-10-28,12,Moratalaz,0.1158,0.138,punta,0.1158,0.0222,omie
2025-10-28,13,Moratalaz,0.1304,0.1575,punta,0.1304,0.0271,omie
2025-10-28,14,Moratalaz,0.1371,0.16,punta,0.1371,0.0229,omie
2025-10-28,15,Moratalaz,0.1496,0.174,punta,0.1496,0.0244,omie
2025-10-28,16,Moratalaz,0.1295,0.1562,punta,0.1295,0.0267,omie
2025-10-28,17,Moratalaz,0.1302,0.1498,punta,0.1302,0.0196,omie
2025-10-28,18,Moratalaz,0.157,0.1954,punta,0.157,0.0384,omie
2025-10-28,19,Moratalaz,0.1826,0.2159,punta,0.1826,0.0333,omie
